2022-12-08 08:42:17 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:17 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:21 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:22 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:33 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:38 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:39 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:43 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:43 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:48 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:48 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:53 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:53 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:42:58 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:42:58 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:03 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:03 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:08 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:08 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:12 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:13 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:18 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:18 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:23 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:23 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:27 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:28 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
2022-12-08 08:43:32 [OUTLET] GoPosition  : target(0) spin_door(1) position(-143000)
2022-12-08 08:43:37 [OUTLET] GoPosition  : target(0) spin_door(1) position(0)
